# Epoch 1, Stage 10x10, TotalSamples=10
# Column mapping: sample_idx=SampleID | sample_type=Pos/Neg | fruit_type=Input | gt_label=Code | pred_prob/pred_label=Model
sample_idx,sample_type,y,x,fruit_type,gt_label,pred_prob,pred_label
1,positive,4,1,0,1,0.980469,1
1,positive,4,2,0,1,0.847656,1
1,positive,4,3,2,0,0.001595,0
1,positive,4,4,2,0,0.042725,0
1,positive,4,5,2,0,0.000096,0
1,positive,4,6,0,0,0.002258,0
1,positive,4,7,2,0,0.000109,0
1,positive,4,8,2,0,0.000149,0
1,positive,4,9,2,0,0.000035,0
1,positive,5,0,2,0,0.000626,0
1,positive,5,1,0,1,0.988281,1
1,positive,5,2,2,0,0.000710,0
1,positive,5,3,2,0,0.000418,0
1,positive,5,4,2,0,0.002808,0
1,positive,5,5,2,0,0.000035,0
1,positive,5,6,2,0,0.001328,0
1,positive,5,7,2,0,0.001595,0
1,positive,5,8,2,0,0.000029,0
1,positive,5,9,2,0,0.000040,0
1,positive,6,0,2,0,0.001099,0
1,positive,6,1,0,1,0.992188,1
1,positive,6,2,2,0,0.003479,0
1,positive,6,3,2,0,0.000645,0
1,positive,6,4,0,0,0.000020,0
1,positive,6,5,2,0,0.000278,0
1,positive,6,6,2,0,0.004913,0
1,positive,6,7,2,0,0.001068,0
1,positive,6,8,2,0,0.000023,0
1,positive,6,9,2,0,0.000123,0
1,positive,7,0,2,0,0.000710,0
1,positive,7,1,0,1,0.980469,1
1,positive,7,2,0,0,0.000458,0
1,positive,7,3,2,0,0.000473,0
1,positive,7,4,2,0,0.000051,0
1,positive,7,5,2,0,0.026367,0
1,positive,7,6,2,1,0.339844,0
1,positive,7,7,2,0,0.000080,0
1,positive,7,8,2,0,0.000033,0
1,positive,7,9,0,0,0.000418,0
1,positive,8,0,2,0,0.164062,0
1,positive,8,1,0,1,0.976562,1
1,positive,8,2,0,1,0.894531,1
1,positive,8,3,0,1,0.742188,1
1,positive,8,4,2,0,0.001167,0
1,positive,8,5,2,0,0.421875,0
1,positive,8,6,2,1,0.855469,1
1,positive,8,7,2,0,0.439453,0
1,positive,8,8,2,0,0.249023,0
1,positive,8,9,0,0,0.014526,0
1,positive,9,0,2,0,0.000080,0
1,positive,9,1,2,0,0.001808,0
1,positive,9,2,2,0,0.000488,0
1,positive,9,3,0,1,0.546875,1
1,positive,9,4,0,1,0.714844,1
1,positive,9,5,0,1,0.523438,1
1,positive,9,6,2,1,0.886719,1
1,positive,9,7,0,0,0.004333,0
1,positive,9,8,2,0,0.000231,0
1,positive,9,9,2,0,0.000668,0
2,positive,0,0,2,0,0.000828,0
2,positive,0,1,2,0,0.000444,0
2,positive,0,2,2,0,0.000191,0
2,positive,0,3,0,0,0.000033,0
2,positive,0,4,2,0,0.000090,0
2,positive,0,5,2,0,0.000140,0
2,positive,0,6,2,0,0.000315,0
2,positive,0,7,2,0,0.000075,0
2,positive,0,8,2,0,0.000231,0
2,positive,0,9,2,0,0.000296,0
2,positive,1,0,2,0,0.000040,0
2,positive,1,1,0,0,0.000103,0
2,positive,1,2,2,0,0.000019,0
2,positive,1,3,2,0,0.000012,0
2,positive,1,4,2,0,0.000035,0
2,positive,1,5,2,0,0.000109,0
2,positive,1,6,0,1,0.613281,1
2,positive,1,7,2,0,0.000158,0
2,positive,1,8,2,0,0.000231,0
2,positive,1,9,2,0,0.000261,0
2,positive,2,0,2,0,0.000246,0
2,positive,2,1,2,0,0.000607,0
2,positive,2,2,2,0,0.001328,0
2,positive,2,3,0,0,0.045410,0
2,positive,2,4,2,0,0.359375,0
2,positive,2,5,2,0,0.363281,0
2,positive,2,6,0,1,0.894531,1
2,positive,2,7,2,0,0.000458,0
2,positive,2,8,0,0,0.000132,0
2,positive,2,9,2,0,0.001137,0
2,positive,3,0,0,0,0.000048,0
2,positive,3,1,2,0,0.000012,0
2,positive,3,2,2,0,0.000080,0
2,positive,3,3,2,0,0.000109,0
2,positive,3,4,0,0,0.070801,0
2,positive,3,5,2,0,0.030273,0
2,positive,3,6,0,1,0.800781,1
2,positive,3,7,2,0,0.007111,0
2,positive,3,8,2,0,0.090332,0
2,positive,3,9,2,0,0.044678,0
2,positive,4,0,2,0,0.000231,0
2,positive,4,1,2,0,0.000020,0
2,positive,4,2,2,0,0.000090,0
2,positive,4,3,2,0,0.000687,0
2,positive,4,4,2,1,0.484375,0
2,positive,4,5,2,0,0.003174,0
2,positive,4,6,0,1,0.214844,0
2,positive,4,7,2,0,0.000020,0
2,positive,4,8,2,1,0.079102,0
2,positive,4,9,2,0,0.003601,0
2,positive,5,0,2,0,0.000912,0
2,positive,5,1,2,0,0.001366,0
2,positive,5,2,2,0,0.001068,0
2,positive,5,3,2,0,0.000345,0
2,positive,5,4,2,1,0.921875,1
2,positive,5,5,2,1,0.914062,1
2,positive,5,6,2,0,0.000668,0
2,positive,5,7,2,0,0.000055,0
2,positive,5,8,2,1,0.478516,0
2,positive,5,9,2,0,0.074707,0
2,positive,6,0,2,1,0.052734,0
2,positive,6,1,2,1,0.101074,0
2,positive,6,2,2,1,0.051025,0
2,positive,6,3,2,0,0.009399,0
2,positive,6,4,2,1,0.917969,1
2,positive,6,5,2,1,0.953125,1
2,positive,6,6,2,0,0.000231,0
2,positive,6,7,2,0,0.002716,0
2,positive,6,8,2,1,0.138672,0
2,positive,6,9,2,0,0.003082,0
2,positive,7,0,2,0,0.000132,0
2,positive,7,1,2,0,0.000881,0
2,positive,7,2,2,0,0.002319,0
2,positive,7,3,2,1,0.648438,1
2,positive,7,4,2,1,0.960938,1
2,positive,7,5,2,1,0.988281,1
2,positive,7,6,2,1,0.472656,0
2,positive,7,7,2,0,0.000246,0
2,positive,7,8,0,0,0.000085,0
2,positive,7,9,2,0,0.000014,0
2,positive,8,0,2,0,0.000179,0
2,positive,8,1,2,0,0.008301,0
2,positive,8,2,2,0,0.000010,0
2,positive,8,3,2,0,0.000010,0
2,positive,8,4,0,0,0.000854,0
2,positive,8,5,2,1,0.474609,0
2,positive,8,6,0,0,0.000123,0
2,positive,8,7,2,0,0.027954,0
2,positive,8,8,2,0,0.002975,0
2,positive,8,9,2,0,0.004608,0
2,positive,9,0,2,0,0.000116,0
2,positive,9,1,2,0,0.001030,0
2,positive,9,2,2,0,0.000062,0
2,positive,9,3,0,0,0.000021,0
2,positive,9,4,2,0,0.000066,0
2,positive,9,5,0,0,0.006683,0
2,positive,9,6,2,0,0.001595,0
2,positive,9,7,2,0,0.005219,0
2,positive,9,8,2,0,0.000357,0
2,positive,9,9,2,0,0.000912,0
3,positive,0,0,2,0,0.000687,0
3,positive,0,1,2,0,0.000033,0
3,positive,0,2,2,0,0.000805,0
3,positive,0,3,2,0,0.000278,0
3,positive,0,4,2,0,0.000504,0
3,positive,0,5,2,1,0.886719,1
3,positive,0,6,2,0,0.000504,0
3,positive,0,7,2,0,0.038574,0
3,positive,0,8,2,0,0.000070,0
3,positive,0,9,2,0,0.000504,0
3,positive,1,0,0,0,0.001328,0
3,positive,1,1,2,0,0.000231,0
3,positive,1,2,0,0,0.096680,0
3,positive,1,3,2,0,0.000504,0
3,positive,1,4,2,0,0.144531,0
3,positive,1,5,2,1,0.980469,1
3,positive,1,6,2,0,0.001549,0
3,positive,1,7,2,0,0.111328,0
3,positive,1,8,2,0,0.000278,0
3,positive,1,9,0,0,0.000149,0
3,positive,2,0,2,0,0.345703,0
3,positive,2,1,2,0,0.843750,1
3,positive,2,2,2,1,0.945312,1
3,positive,2,3,2,1,0.953125,1
3,positive,2,4,2,1,0.886719,1
3,positive,2,5,2,1,0.992188,1
3,positive,2,6,2,0,0.000755,0
3,positive,2,7,2,0,0.192383,0
3,positive,2,8,2,0,0.000103,0
3,positive,2,9,2,0,0.000393,0
3,positive,3,0,2,0,0.000315,0
3,positive,3,1,2,0,0.000572,0
3,positive,3,2,2,1,0.984375,1
3,positive,3,3,2,0,0.000116,0
3,positive,3,4,0,0,0.000070,0
3,positive,3,5,2,1,0.980469,1
3,positive,3,6,2,0,0.139648,0
3,positive,3,7,2,0,0.236328,0
3,positive,3,8,2,0,0.000368,0
3,positive,3,9,2,0,0.000418,0
3,positive,4,0,2,0,0.855469,1
3,positive,4,1,2,0,0.875000,1
3,positive,4,2,2,1,0.992188,1
3,positive,4,3,2,0,0.026367,0
3,positive,4,4,2,1,0.083984,0
3,positive,4,5,2,1,0.839844,1
3,positive,4,6,2,1,0.878906,1
3,positive,4,7,2,0,0.000231,0
3,positive,4,8,2,0,0.031982,0
3,positive,4,9,2,0,0.000007,0
3,positive,5,0,2,0,0.000278,0
3,positive,5,1,2,0,0.001244,0
3,positive,5,2,2,1,0.921875,1
3,positive,5,3,2,0,0.002975,0
3,positive,5,4,2,0,0.001549,0
3,positive,5,5,2,0,0.027222,0
3,positive,5,6,2,1,0.941406,1
3,positive,5,7,2,1,0.976562,1
3,positive,5,8,2,1,0.960938,1
3,positive,5,9,2,1,0.582031,1
3,positive,6,0,2,0,0.000038,0
3,positive,6,1,2,0,0.001030,0
3,positive,6,2,2,0,0.008301,0
3,positive,6,3,2,0,0.000103,0
3,positive,6,4,2,0,0.000031,0
3,positive,6,5,0,0,0.000123,0
3,positive,6,6,2,0,0.010315,0
3,positive,6,7,2,0,0.000132,0
3,positive,6,8,2,0,0.308594,0
3,positive,6,9,2,0,0.000179,0
3,positive,7,0,2,0,0.025146,0
3,positive,7,1,2,0,0.120117,0
3,positive,7,2,2,0,0.000179,0
3,positive,7,3,2,1,0.005219,0
3,positive,7,4,2,0,0.000938,0
3,positive,7,5,2,0,0.001137,0
3,positive,7,6,2,0,0.000345,0
3,positive,7,7,2,0,0.000051,0
3,positive,7,8,2,0,0.000534,0
3,positive,7,9,2,0,0.000140,0
3,positive,8,0,2,0,0.005920,0
3,positive,8,1,2,0,0.016357,0
3,positive,8,2,2,0,0.000296,0
3,positive,8,3,2,1,0.066406,0
3,positive,8,4,2,0,0.000169,0
3,positive,8,5,2,0,0.000261,0
3,positive,8,6,2,0,0.000149,0
3,positive,8,7,0,0,0.000357,0
3,positive,8,8,2,0,0.000191,0
3,positive,8,9,2,0,0.000828,0
3,positive,9,0,2,0,0.004761,0
3,positive,9,1,2,0,0.044678,0
3,positive,9,2,2,0,0.378906,0
3,positive,9,3,2,1,0.910156,1
3,positive,9,4,0,1,0.925781,1
3,positive,9,5,0,1,0.914062,1
3,positive,9,6,0,1,0.800781,1
3,positive,9,7,2,1,0.816406,1
3,positive,9,8,2,1,0.453125,0
3,positive,9,9,2,1,0.039551,0
4,positive,0,0,2,0,0.867188,1
4,positive,0,1,2,0,0.000626,0
4,positive,0,2,0,0,0.000090,0
4,positive,0,3,2,0,0.009705,0
4,positive,0,4,2,0,0.000261,0
4,positive,0,5,2,0,0.003281,0
4,positive,0,6,2,0,0.000216,0
4,positive,0,7,2,0,0.002884,0
4,positive,0,8,2,0,0.214844,0
4,positive,0,9,2,0,0.000458,0
4,positive,1,0,0,0,0.980469,1
4,positive,1,1,2,0,0.960938,1
4,positive,1,2,2,0,0.253906,0
4,positive,1,3,2,0,0.021973,0
4,positive,1,4,2,0,0.000096,0
4,positive,1,5,2,0,0.065430,0
4,positive,1,6,2,0,0.000123,0
4,positive,1,7,2,0,0.726562,1
4,positive,1,8,2,0,0.269531,0
4,positive,1,9,0,0,0.000066,0
4,positive,2,0,0,0,0.933594,1
4,positive,2,1,2,0,0.800781,1
4,positive,2,2,2,0,0.001930,0
4,positive,2,3,2,0,0.746094,1
4,positive,2,4,2,0,0.937500,1
4,positive,2,5,2,0,0.984375,1
4,positive,2,6,2,1,0.996094,1
4,positive,2,7,2,1,0.992188,1
4,positive,2,8,2,1,0.945312,1
4,positive,2,9,2,1,0.886719,1
4,positive,3,0,2,0,0.589844,1
4,positive,3,1,0,0,0.554688,1
4,positive,3,2,0,0,0.718750,1
4,positive,3,3,2,0,0.099609,0
4,positive,3,4,2,0,0.025146,0
4,positive,3,5,2,0,0.001984,0
4,positive,3,6,0,0,0.000024,0
4,positive,3,7,2,1,0.984375,1
4,positive,3,8,2,0,0.000519,0
4,positive,3,9,0,0,0.000045,0
4,positive,4,0,2,0,0.175781,0
4,positive,4,1,2,0,0.019165,0
4,positive,4,2,2,0,0.120117,0
4,positive,4,3,0,0,0.000051,0
4,positive,4,4,2,1,0.917969,1
4,positive,4,5,2,0,0.000368,0
4,positive,4,6,2,0,0.001068,0
4,positive,4,7,2,1,0.984375,1
4,positive,4,8,2,0,0.000216,0
4,positive,4,9,0,0,0.000778,0
4,positive,5,0,2,1,0.984375,1
4,positive,5,1,2,1,0.992188,1
4,positive,5,2,2,1,0.988281,1
4,positive,5,3,2,1,0.384766,0
4,positive,5,4,2,1,0.976562,1
4,positive,5,5,0,0,0.000058,0
4,positive,5,6,0,0,0.000055,0
4,positive,5,7,2,1,0.851562,1
4,positive,5,8,2,0,0.033203,0
4,positive,5,9,2,0,0.001930,0
4,positive,6,0,2,0,0.008301,0
4,positive,6,1,2,0,0.851562,1
4,positive,6,2,0,0,0.406250,0
4,positive,6,3,2,0,0.009399,0
4,positive,6,4,2,1,0.921875,1
4,positive,6,5,2,0,0.001457,0
4,positive,6,6,2,0,0.000231,0
4,positive,6,7,2,0,0.000805,0
4,positive,6,8,2,1,0.263672,0
4,positive,6,9,2,0,0.000029,0
4,positive,7,0,0,0,0.002884,0
4,positive,7,1,2,1,0.992188,1
4,positive,7,2,2,0,0.960938,1
4,positive,7,3,2,0,0.605469,1
4,positive,7,4,0,0,0.000191,0
4,positive,7,5,0,0,0.000085,0
4,positive,7,6,2,0,0.000123,0
4,positive,7,7,2,0,0.000020,0
4,positive,7,8,2,1,0.742188,1
4,positive,7,9,2,0,0.000179,0
4,positive,8,0,2,1,0.972656,1
4,positive,8,1,2,1,0.996094,1
4,positive,8,2,2,1,0.996094,1
4,positive,8,3,2,1,0.992188,1
4,positive,8,4,2,0,0.007111,0
4,positive,8,5,2,0,0.000070,0
4,positive,8,6,2,0,0.000315,0
4,positive,8,7,2,0,0.000778,0
4,positive,8,8,2,1,0.212891,0
4,positive,8,9,2,0,0.000404,0
4,positive,9,0,2,0,0.000572,0
4,positive,9,1,2,1,0.992188,1
4,positive,9,2,0,0,0.034668,0
4,positive,9,3,2,0,0.714844,1
4,positive,9,4,2,0,0.000938,0
4,positive,9,5,2,0,0.000035,0
4,positive,9,6,2,0,0.000043,0
4,positive,9,7,2,0,0.000090,0
4,positive,9,8,2,0,0.197266,0
4,positive,9,9,2,0,0.020630,0
5,positive,0,0,2,0,0.000169,0
5,positive,0,1,2,0,0.000018,0
5,positive,0,2,2,0,0.000010,0
5,positive,0,3,2,0,0.000055,0
5,positive,0,4,0,0,0.000014,0
5,positive,0,5,2,0,0.000169,0
5,positive,0,6,2,0,0.000085,0
5,positive,0,7,0,0,0.000055,0
5,positive,0,8,2,0,0.000519,0
5,positive,0,9,2,0,0.005737,0
5,positive,1,0,2,0,0.007568,0
5,positive,1,1,2,0,0.001595,0
5,positive,1,2,2,0,0.000458,0
5,positive,1,3,2,0,0.000075,0
5,positive,1,4,2,0,0.000336,0
5,positive,1,5,2,0,0.000315,0
5,positive,1,6,2,0,0.001167,0
5,positive,1,7,2,0,0.000149,0
5,positive,1,8,2,1,0.007568,0
5,positive,1,9,2,0,0.000732,0
5,positive,2,0,2,0,0.006500,0
5,positive,2,1,2,0,0.000038,0
5,positive,2,2,2,0,0.000035,0
5,positive,2,3,2,0,0.000008,0
5,positive,2,4,2,0,0.000668,0
5,positive,2,5,2,0,0.000035,0
5,positive,2,6,2,0,0.000169,0
5,positive,2,7,0,0,0.000026,0
5,positive,2,8,2,1,0.168945,0
5,positive,2,9,2,0,0.000103,0
5,positive,3,0,2,0,0.004333,0
5,positive,3,1,2,0,0.000043,0
5,positive,3,2,2,0,0.000109,0
5,positive,3,3,2,0,0.001869,0
5,positive,3,4,2,0,0.006683,0
5,positive,3,5,2,0,0.000231,0
5,positive,3,6,2,1,0.005371,0
5,positive,3,7,2,1,0.036133,0
5,positive,3,8,2,1,0.275391,0
5,positive,3,9,2,1,0.030640,0
5,positive,4,0,2,0,0.000969,0
5,positive,4,1,2,0,0.000062,0
5,positive,4,2,0,0,0.000013,0
5,positive,4,3,2,0,0.000123,0
5,positive,4,4,2,0,0.001549,0
5,positive,4,5,2,0,0.000066,0
5,positive,4,6,0,0,0.000070,0
5,positive,4,7,2,0,0.000096,0
5,positive,4,8,2,0,0.075684,0
5,positive,4,9,0,0,0.000028,0
5,positive,5,0,2,0,0.000179,0
5,positive,5,1,0,0,0.000123,0
5,positive,5,2,2,0,0.000123,0
5,positive,5,3,2,0,0.001282,0
5,positive,5,4,2,0,0.011353,0
5,positive,5,5,2,0,0.005371,0
5,positive,5,6,2,0,0.001137,0
5,positive,5,7,2,0,0.000158,0
5,positive,5,8,2,0,0.003708,0
5,positive,5,9,2,0,0.000026,0
5,positive,6,0,2,0,0.000315,0
5,positive,6,1,0,0,0.000058,0
5,positive,6,2,2,0,0.000140,0
5,positive,6,3,2,0,0.000140,0
5,positive,6,4,0,0,0.000075,0
5,positive,6,5,0,0,0.000055,0
5,positive,6,6,2,0,0.000005,0
5,positive,6,7,2,0,0.000007,0
5,positive,6,8,2,0,0.000048,0
5,positive,6,9,2,0,0.000028,0
5,positive,7,0,2,0,0.001648,0
5,positive,7,1,2,0,0.000024,0
5,positive,7,2,2,0,0.000031,0
5,positive,7,3,2,0,0.000070,0
5,positive,7,4,2,0,0.000011,0
5,positive,7,5,2,0,0.000040,0
5,positive,7,6,0,0,0.000010,0
5,positive,7,7,2,0,0.000017,0
5,positive,7,8,2,0,0.000010,0
5,positive,7,9,0,0,0.000010,0
5,positive,8,0,2,0,0.007111,0
5,positive,8,1,2,0,0.000103,0
5,positive,8,2,0,0,0.000008,0
5,positive,8,3,2,0,0.000103,0
5,positive,8,4,2,0,0.000012,0
5,positive,8,5,2,0,0.000016,0
5,positive,8,6,0,0,0.000012,0
5,positive,8,7,2,0,0.000026,0
5,positive,8,8,2,0,0.000123,0
5,positive,8,9,2,0,0.000026,0
5,positive,9,0,2,0,0.003281,0
5,positive,9,1,2,0,0.000008,0
5,positive,9,2,2,0,0.000026,0
5,positive,9,3,2,0,0.000315,0
5,positive,9,4,2,0,0.000010,0
5,positive,9,5,2,0,0.000008,0
5,positive,9,6,2,0,0.000075,0
5,positive,9,7,2,0,0.000109,0
5,positive,9,8,2,0,0.000458,0
5,positive,9,9,2,0,0.000912,0
6,positive,0,0,2,0,0.000080,0
6,positive,0,1,2,0,0.000066,0
6,positive,0,2,2,0,0.000132,0
6,positive,0,3,2,0,0.000116,0
6,positive,0,4,2,0,0.003937,0
6,positive,0,5,2,0,0.001648,0
6,positive,0,6,2,0,0.039551,0
6,positive,0,7,2,0,0.001137,0
6,positive,0,8,2,0,0.000085,0
6,positive,0,9,2,0,0.000203,0
6,positive,1,0,2,0,0.000123,0
6,positive,1,1,0,0,0.001068,0
6,positive,1,2,2,1,0.519531,1
6,positive,1,3,2,1,0.933594,1
6,positive,1,4,2,1,0.988281,1
6,positive,1,5,2,0,0.964844,1
6,positive,1,6,2,0,0.828125,1
6,positive,1,7,2,0,0.000938,0
6,positive,1,8,2,0,0.000912,0
6,positive,1,9,2,0,0.000116,0
6,positive,2,0,2,0,0.000109,0
6,positive,2,1,2,0,0.000007,0
6,positive,2,2,2,0,0.000014,0
6,positive,2,3,0,0,0.000045,0
6,positive,2,4,2,1,0.839844,1
6,positive,2,5,2,0,0.047363,0
6,positive,2,6,2,0,0.001137,0
6,positive,2,7,0,0,0.000062,0
6,positive,2,8,2,0,0.000038,0
6,positive,2,9,2,0,0.000021,0
6,positive,3,0,2,0,0.000085,0
6,positive,3,1,0,0,0.000096,0
6,positive,3,2,2,1,0.001755,0
6,positive,3,3,2,1,0.318359,0
6,positive,3,4,2,1,0.945312,1
6,positive,3,5,2,0,0.843750,1
6,positive,3,6,2,0,0.542969,1
6,positive,3,7,2,1,0.687500,1
6,positive,3,8,2,1,0.000261,0
6,positive,3,9,2,0,0.002396,0
6,positive,4,0,2,0,0.000029,0
6,positive,4,1,0,0,0.000029,0
6,positive,4,2,2,0,0.000085,0
6,positive,4,3,2,0,0.000070,0
6,positive,4,4,0,0,0.000231,0
6,positive,4,5,2,0,0.710938,1
6,positive,4,6,2,0,0.613281,1
6,positive,4,7,2,1,0.925781,1
6,positive,4,8,2,1,0.001068,0
6,positive,4,9,2,0,0.000035,0
6,positive,5,0,0,0,0.000051,0
6,positive,5,1,2,0,0.002319,0
6,positive,5,2,0,0,0.000912,0
6,positive,5,3,2,0,0.001869,0
6,positive,5,4,2,0,0.010681,0
6,positive,5,5,2,0,0.126953,0
6,positive,5,6,2,0,0.099609,0
6,positive,5,7,2,1,0.859375,1
6,positive,5,8,2,1,0.009399,0
6,positive,5,9,2,0,0.005066,0
6,positive,6,0,2,0,0.000015,0
6,positive,6,1,2,0,0.003937,0
6,positive,6,2,0,0,0.000045,0
6,positive,6,3,2,0,0.000179,0
6,positive,6,4,2,0,0.206055,0
6,positive,6,5,0,0,0.000023,0
6,positive,6,6,0,0,0.000026,0
6,positive,6,7,2,0,0.031982,0
6,positive,6,8,2,0,0.000123,0
6,positive,6,9,2,0,0.000553,0
6,positive,7,0,2,0,0.005066,0
6,positive,7,1,2,0,0.035156,0
6,positive,7,2,2,0,0.038574,0
6,positive,7,3,2,0,0.001701,0
6,positive,7,4,2,0,0.208984,0
6,positive,7,5,2,0,0.000009,0
6,positive,7,6,2,0,0.000881,0
6,positive,7,7,2,0,0.005920,0
6,positive,7,8,0,0,0.000246,0
6,positive,7,9,2,0,0.013611,0
6,positive,8,0,0,0,0.000010,0
6,positive,8,1,2,0,0.002975,0
6,positive,8,2,2,0,0.000216,0
6,positive,8,3,2,0,0.500000,0
6,positive,8,4,2,0,0.474609,0
6,positive,8,5,2,0,0.703125,1
6,positive,8,6,0,0,0.006500,0
