# Epoch 2, Stage 10x10, TotalSamples=10
# Column mapping: sample_idx=SampleID | sample_type=Pos/Neg | fruit_type=Input | gt_label=Code | pred_prob/pred_label=Model
sample_idx,sample_type,y,x,fruit_type,gt_label,pred_prob,pred_label
1,positive,4,6,2,0,0.000000,0
1,positive,4,7,2,0,0.000000,0
1,positive,4,8,0,0,0.000000,0
1,positive,4,9,2,0,0.000000,0
1,positive,5,0,2,1,1.000000,1
1,positive,5,1,2,1,1.000000,1
1,positive,5,2,2,1,1.000000,1
1,positive,5,3,2,0,0.337891,0
1,positive,5,4,0,0,0.000000,0
1,positive,5,5,2,0,0.000005,0
1,positive,5,6,2,0,0.000001,0
1,positive,5,7,2,0,0.000000,0
1,positive,5,8,2,0,0.000000,0
1,positive,5,9,2,0,0.000000,0
1,positive,6,0,2,0,0.004608,0
1,positive,6,1,0,0,0.000000,0
1,positive,6,2,2,0,0.000000,0
1,positive,6,3,2,0,0.000000,0
1,positive,6,4,2,0,0.000002,0
1,positive,6,5,2,1,1.000000,1
1,positive,6,6,2,0,0.001984,0
1,positive,6,7,2,0,0.000000,0
1,positive,6,8,2,0,0.000000,0
1,positive,6,9,2,0,0.000000,0
1,positive,7,0,0,0,0.000000,0
1,positive,7,1,2,0,0.000000,0
1,positive,7,2,2,0,0.000000,0
1,positive,7,3,0,0,0.000000,0
1,positive,7,4,0,0,0.000000,0
1,positive,7,5,2,1,1.000000,1
1,positive,7,6,2,0,0.000000,0
1,positive,7,7,2,0,0.000000,0
1,positive,7,8,2,0,0.000000,0
1,positive,7,9,2,0,0.000000,0
1,positive,8,0,2,0,0.000000,0
1,positive,8,1,2,0,0.000000,0
1,positive,8,2,0,0,0.000000,0
1,positive,8,3,2,0,0.000000,0
1,positive,8,4,0,0,0.000000,0
1,positive,8,5,2,1,1.000000,1
1,positive,8,6,2,0,0.000000,0
1,positive,8,7,0,0,0.000000,0
1,positive,8,8,2,0,0.000000,0
1,positive,8,9,2,0,0.000000,0
1,positive,9,0,2,0,0.000000,0
1,positive,9,1,2,0,0.000000,0
1,positive,9,2,2,0,0.000000,0
1,positive,9,3,2,0,0.000000,0
1,positive,9,4,2,0,0.000000,0
1,positive,9,5,2,0,0.000058,0
1,positive,9,6,2,0,0.000000,0
1,positive,9,7,2,0,0.000000,0
1,positive,9,8,2,0,0.000000,0
1,positive,9,9,2,0,0.000000,0
2,positive,0,0,2,0,0.000000,0
2,positive,0,1,2,0,0.000000,0
2,positive,0,2,2,0,0.000000,0
2,positive,0,3,2,0,0.000000,0
2,positive,0,4,2,0,0.000000,0
2,positive,0,5,2,0,0.000007,0
2,positive,0,6,2,0,0.000000,0
2,positive,0,7,2,0,0.000000,0
2,positive,0,8,2,0,0.000000,0
2,positive,0,9,2,0,0.000000,0
2,positive,1,0,0,0,0.000000,0
2,positive,1,1,2,0,0.000000,0
2,positive,1,2,0,0,0.000000,0
2,positive,1,3,2,0,0.000000,0
2,positive,1,4,2,1,1.000000,1
2,positive,1,5,2,1,1.000000,1
2,positive,1,6,2,1,1.000000,1
2,positive,1,7,2,0,0.000000,0
2,positive,1,8,0,0,0.000000,0
2,positive,1,9,2,0,0.000000,0
2,positive,2,0,2,0,0.000000,0
2,positive,2,1,2,1,0.992188,1
2,positive,2,2,2,1,0.980469,1
2,positive,2,3,2,1,0.972656,1
2,positive,2,4,2,0,0.000000,0
2,positive,2,5,2,0,0.000000,0
2,positive,2,6,2,0,0.886719,1
2,positive,2,7,2,0,0.000000,0
2,positive,2,8,2,1,1.000000,1
2,positive,2,9,2,0,0.000000,0
2,positive,3,0,2,0,0.000000,0
2,positive,3,1,2,0,0.000000,0
2,positive,3,2,0,1,1.000000,1
2,positive,3,3,2,0,0.000000,0
2,positive,3,4,2,0,0.000000,0
2,positive,3,5,2,0,0.000000,0
2,positive,3,6,2,0,0.000938,0
2,positive,3,7,2,0,0.000001,0
2,positive,3,8,2,1,1.000000,1
2,positive,3,9,2,0,0.000006,0
2,positive,4,0,2,0,0.000000,0
2,positive,4,1,2,0,0.000000,0
2,positive,4,2,0,1,1.000000,1
2,positive,4,3,0,0,0.109863,0
2,positive,4,4,2,0,0.000000,0
2,positive,4,5,2,0,0.000000,0
2,positive,4,6,2,0,0.002182,0
2,positive,4,7,2,0,0.000000,0
2,positive,4,8,2,1,1.000000,1
2,positive,4,9,2,0,0.000000,0
2,positive,5,0,2,0,0.000000,0
2,positive,5,1,2,0,0.000000,0
2,positive,5,2,0,1,1.000000,1
2,positive,5,3,2,0,0.040771,0
2,positive,5,4,2,0,0.000002,0
2,positive,5,5,0,0,0.000000,0
2,positive,5,6,2,0,0.000000,0
2,positive,5,7,2,0,0.000000,0
2,positive,5,8,2,0,0.000000,0
2,positive,5,9,2,0,0.000000,0
2,positive,6,0,2,0,0.000000,0
2,positive,6,1,2,0,0.000149,0
2,positive,6,2,2,0,0.069336,0
2,positive,6,3,2,0,0.189453,0
2,positive,6,4,2,0,0.001282,0
2,positive,6,5,2,0,0.000000,0
2,positive,6,6,2,0,0.000000,0
2,positive,6,7,0,0,0.000000,0
2,positive,6,8,2,0,0.000000,0
2,positive,6,9,2,0,0.000000,0
2,positive,7,0,0,0,0.000000,0
2,positive,7,1,2,0,0.000000,0
2,positive,7,2,2,0,0.000000,0
2,positive,7,3,2,0,0.000000,0
2,positive,7,4,0,0,0.000000,0
2,positive,7,5,2,0,0.000000,0
2,positive,7,6,2,0,0.000000,0
2,positive,7,7,2,0,0.000000,0
2,positive,7,8,2,0,0.000000,0
2,positive,7,9,0,0,0.000000,0
2,positive,8,0,0,0,0.000000,0
2,positive,8,1,2,0,0.000000,0
2,positive,8,2,2,0,0.000000,0
2,positive,8,3,2,0,0.000000,0
2,positive,8,4,2,0,0.000000,0
2,positive,8,5,2,0,0.000000,0
2,positive,8,6,2,0,0.000000,0
2,positive,8,7,2,0,0.000000,0
2,positive,8,8,2,0,0.000000,0
2,positive,8,9,2,0,0.000000,0
2,positive,9,0,2,0,0.000000,0
2,positive,9,1,2,1,1.000000,1
2,positive,9,2,2,1,1.000000,1
2,positive,9,3,2,1,1.000000,1
2,positive,9,4,2,1,1.000000,1
2,positive,9,5,2,0,0.000001,0
2,positive,9,6,2,0,0.000000,0
2,positive,9,7,2,0,0.000000,0
2,positive,9,8,0,0,0.000000,0
2,positive,9,9,2,0,0.000000,0
3,positive,0,0,2,1,1.000000,1
3,positive,0,1,2,0,0.000000,0
3,positive,0,2,2,0,0.000000,0
3,positive,0,3,0,0,0.000000,0
3,positive,0,4,2,1,1.000000,1
3,positive,0,5,2,0,0.000001,0
3,positive,0,6,2,0,0.000000,0
3,positive,0,7,2,0,0.000000,0
3,positive,0,8,2,0,0.000000,0
3,positive,0,9,2,0,0.000000,0
3,positive,1,0,2,1,1.000000,1
3,positive,1,1,0,0,0.000000,0
3,positive,1,2,2,1,1.000000,1
3,positive,1,3,2,1,1.000000,1
3,positive,1,4,2,1,1.000000,1
3,positive,1,5,2,0,0.000031,0
3,positive,1,6,2,0,0.000000,0
3,positive,1,7,2,0,0.000000,0
3,positive,1,8,2,0,0.043457,0
3,positive,1,9,2,0,0.000912,0
3,positive,2,0,2,1,1.000000,1
3,positive,2,1,0,0,0.000000,0
3,positive,2,2,2,1,1.000000,1
3,positive,2,3,2,1,1.000000,1
3,positive,2,4,2,1,1.000000,1
3,positive,2,5,2,0,0.000000,0
3,positive,2,6,2,0,0.000000,0
3,positive,2,7,0,0,0.000000,0
3,positive,2,8,2,0,0.000000,0
3,positive,2,9,2,0,0.000000,0
3,positive,3,0,2,0,0.000016,0
3,positive,3,1,2,1,1.000000,1
3,positive,3,2,2,1,1.000000,1
3,positive,3,3,2,1,1.000000,1
3,positive,3,4,2,1,1.000000,1
3,positive,3,5,2,1,1.000000,1
3,positive,3,6,2,0,0.000000,0
3,positive,3,7,2,0,0.000000,0
3,positive,3,8,2,0,0.000000,0
3,positive,3,9,2,0,0.000000,0
3,positive,4,0,2,0,0.000000,0
3,positive,4,1,2,0,0.000000,0
3,positive,4,2,2,1,1.000000,1
3,positive,4,3,2,1,1.000000,1
3,positive,4,4,0,0,0.000000,0
3,positive,4,5,2,0,0.000000,0
3,positive,4,6,2,0,0.000000,0
3,positive,4,7,0,0,0.000000,0
3,positive,4,8,2,0,0.000000,0
3,positive,4,9,2,0,0.000000,0
3,positive,5,0,0,0,0.000000,0
3,positive,5,1,2,1,1.000000,1
3,positive,5,2,2,1,1.000000,1
3,positive,5,3,2,1,1.000000,1
3,positive,5,4,2,0,0.000003,0
3,positive,5,5,2,0,0.000000,0
3,positive,5,6,2,0,0.000000,0
3,positive,5,7,2,0,0.000000,0
3,positive,5,8,2,0,0.000000,0
3,positive,5,9,2,0,0.000000,0
3,positive,6,0,2,0,0.000000,0
3,positive,6,1,2,0,0.000000,0
3,positive,6,2,2,0,0.000000,0
3,positive,6,3,0,0,0.000000,0
3,positive,6,4,2,0,0.000000,0
3,positive,6,5,0,0,0.000000,0
3,positive,6,6,2,0,0.000000,0
3,positive,6,7,2,0,0.000000,0
3,positive,6,8,2,0,0.000001,0
3,positive,6,9,2,0,0.000000,0
3,positive,7,0,2,0,0.000000,0
3,positive,7,1,2,0,0.000000,0
3,positive,7,2,0,0,0.000000,0
3,positive,7,3,0,0,0.000000,0
3,positive,7,4,2,0,0.000075,0
3,positive,7,5,2,0,0.000000,0
3,positive,7,6,2,0,0.000000,0
3,positive,7,7,2,0,0.000000,0
3,positive,7,8,2,0,0.000000,0
3,positive,7,9,0,0,0.000000,0
3,positive,8,0,2,0,0.000000,0
3,positive,8,1,2,0,0.000000,0
3,positive,8,2,2,0,0.000001,0
3,positive,8,3,2,1,1.000000,1
3,positive,8,4,2,1,1.000000,1
3,positive,8,5,2,1,1.000000,1
3,positive,8,6,0,0,0.000000,0
3,positive,8,7,2,0,0.000000,0
3,positive,8,8,2,0,0.000000,0
3,positive,8,9,2,0,0.000000,0
3,positive,9,0,2,0,0.000000,0
3,positive,9,1,0,0,0.000000,0
3,positive,9,2,2,0,0.000000,0
3,positive,9,3,2,0,0.000000,0
3,positive,9,4,0,0,0.000000,0
3,positive,9,5,0,0,0.000000,0
3,positive,9,6,2,0,0.000000,0
3,positive,9,7,2,0,0.000000,0
3,positive,9,8,2,0,0.000000,0
3,positive,9,9,0,0,0.000000,0
4,positive,0,0,2,0,0.000000,0
4,positive,0,1,0,0,0.000000,0
4,positive,0,2,2,0,0.000000,0
4,positive,0,3,2,0,0.000000,0
4,positive,0,4,0,0,0.000000,0
4,positive,0,5,0,0,0.000000,0
4,positive,0,6,2,0,0.000000,0
4,positive,0,7,2,0,0.000000,0
4,positive,0,8,2,0,0.000000,0
4,positive,0,9,2,0,0.000000,0
4,positive,1,0,2,0,0.000000,0
4,positive,1,1,0,0,0.000000,0
4,positive,1,2,2,0,0.000000,0
4,positive,1,3,2,0,0.000000,0
4,positive,1,4,2,0,0.000000,0
4,positive,1,5,2,0,0.000000,0
4,positive,1,6,2,0,0.000000,0
4,positive,1,7,2,0,0.000000,0
4,positive,1,8,2,0,0.000001,0
4,positive,1,9,2,0,0.000000,0
4,positive,2,0,2,0,0.000000,0
4,positive,2,1,2,0,0.000000,0
4,positive,2,2,2,0,0.000015,0
4,positive,2,3,2,1,0.996094,1
4,positive,2,4,2,1,0.996094,1
4,positive,2,5,2,1,1.000000,1
4,positive,2,6,2,0,0.000000,0
4,positive,2,7,2,0,0.000000,0
4,positive,2,8,2,0,0.000000,0
4,positive,2,9,2,0,0.000000,0
4,positive,3,0,2,0,0.000000,0
4,positive,3,1,0,0,0.000000,0
4,positive,3,2,2,0,0.000000,0
4,positive,3,3,2,0,0.000000,0
4,positive,3,4,0,0,0.000000,0
4,positive,3,5,2,0,0.000000,0
4,positive,3,6,2,0,0.000000,0
4,positive,3,7,2,0,0.000000,0
4,positive,3,8,2,0,0.000000,0
4,positive,3,9,2,0,0.000000,0
4,positive,4,0,0,0,0.000000,0
4,positive,4,1,2,0,0.000028,0
4,positive,4,2,2,0,0.000048,0
4,positive,4,3,2,0,0.000085,0
4,positive,4,4,2,0,0.000000,0
4,positive,4,5,0,0,0.000000,0
4,positive,4,6,2,0,0.000000,0
4,positive,4,7,2,0,0.000000,0
4,positive,4,8,2,0,0.000000,0
4,positive,4,9,2,0,0.000000,0
4,positive,5,0,2,0,0.000000,0
4,positive,5,1,2,0,0.000000,0
4,positive,5,2,2,0,0.000000,0
4,positive,5,3,2,0,0.000000,0
4,positive,5,4,2,0,0.000000,0
4,positive,5,5,2,0,0.710938,1
4,positive,5,6,2,0,0.000000,0
4,positive,5,7,0,0,0.000000,0
4,positive,5,8,2,0,0.000000,0
4,positive,5,9,2,0,0.000000,0
4,positive,6,0,2,0,0.992188,1
4,positive,6,1,2,0,0.781250,1
4,positive,6,2,2,0,0.753906,1
4,positive,6,3,2,0,0.000000,0
4,positive,6,4,2,0,0.000000,0
4,positive,6,5,2,0,0.722656,1
4,positive,6,6,2,0,0.000000,0
4,positive,6,7,2,0,0.000000,0
4,positive,6,8,2,0,0.000000,0
4,positive,6,9,2,0,0.000000,0
4,positive,7,0,2,0,0.052734,0
4,positive,7,1,2,0,0.024780,0
4,positive,7,2,0,0,0.000005,0
4,positive,7,3,2,0,0.000020,0
4,positive,7,4,2,0,0.000000,0
4,positive,7,5,2,0,0.679688,1
4,positive,7,6,2,0,0.000000,0
4,positive,7,7,2,0,0.000004,0
4,positive,7,8,2,0,0.000000,0
4,positive,7,9,0,0,0.000000,0
4,positive,8,0,2,0,0.000805,0
4,positive,8,1,2,0,0.746094,1
4,positive,8,2,2,0,0.000000,0
4,positive,8,3,2,0,0.000000,0
4,positive,8,4,2,0,0.000000,0
4,positive,8,5,2,0,0.000000,0
4,positive,8,6,2,0,0.000000,0
4,positive,8,7,2,0,0.000140,0
4,positive,8,8,2,0,0.000000,0
4,positive,8,9,2,0,0.000000,0
4,positive,9,0,2,0,0.000296,0
4,positive,9,1,2,0,0.933594,1
4,positive,9,2,2,0,0.000002,0
4,positive,9,3,2,0,0.000000,0
4,positive,9,4,2,0,0.000000,0
4,positive,9,5,2,0,0.000000,0
4,positive,9,6,2,0,0.000000,0
4,positive,9,7,2,0,0.000000,0
4,positive,9,8,2,0,0.000000,0
4,positive,9,9,2,0,0.000000,0
5,positive,0,0,2,0,0.000000,0
5,positive,0,1,2,0,0.000000,0
5,positive,0,2,2,0,0.000000,0
5,positive,0,3,2,0,0.000000,0
5,positive,0,4,2,0,0.000000,0
5,positive,0,5,2,0,0.000000,0
5,positive,0,6,2,0,0.000002,0
5,positive,0,7,2,0,0.000000,0
5,positive,0,8,2,0,0.000000,0
5,positive,0,9,2,0,0.000000,0
5,positive,1,0,2,0,0.000000,0
5,positive,1,1,2,0,0.000000,0
5,positive,1,2,0,0,0.000000,0
5,positive,1,3,2,0,0.000000,0
5,positive,1,4,0,0,0.000004,0
5,positive,1,5,2,0,0.000000,0
5,positive,1,6,2,0,0.000000,0
5,positive,1,7,2,0,0.000000,0
5,positive,1,8,2,0,0.000000,0
5,positive,1,9,2,0,0.000000,0
5,positive,2,0,2,0,0.000000,0
5,positive,2,1,2,0,0.000000,0
5,positive,2,2,2,0,0.929688,1
5,positive,2,3,2,0,0.000000,0
5,positive,2,4,0,0,0.000000,0
5,positive,2,5,2,0,0.000000,0
5,positive,2,6,2,0,0.000000,0
5,positive,2,7,2,0,0.000000,0
5,positive,2,8,2,0,0.000000,0
5,positive,2,9,2,0,0.000000,0
5,positive,3,0,2,0,0.000000,0
5,positive,3,1,2,0,0.000000,0
5,positive,3,2,2,0,0.933594,1
5,positive,3,3,2,0,0.000000,0
5,positive,3,4,2,0,0.000000,0
5,positive,3,5,2,0,0.000000,0
5,positive,3,6,0,0,0.000001,0
5,positive,3,7,2,0,0.000000,0
5,positive,3,8,2,0,0.000000,0
5,positive,3,9,0,0,0.000000,0
5,positive,4,0,2,0,0.000000,0
5,positive,4,1,2,0,0.000000,0
5,positive,4,2,2,0,0.910156,1
5,positive,4,3,0,0,0.000000,0
5,positive,4,4,2,0,0.000000,0
5,positive,4,5,2,0,0.000000,0
5,positive,4,6,2,0,0.000000,0
5,positive,4,7,0,0,0.000000,0
5,positive,4,8,0,0,0.000000,0
5,positive,4,9,2,0,0.000000,0
5,positive,5,0,2,0,0.000000,0
5,positive,5,1,2,0,0.000103,0
5,positive,5,2,2,0,0.000000,0
5,positive,5,3,2,0,0.202148,0
5,positive,5,4,2,0,0.000000,0
5,positive,5,5,2,0,0.000017,0
5,positive,5,6,2,1,1.000000,1
5,positive,5,7,2,1,0.996094,1
5,positive,5,8,2,1,1.000000,1
5,positive,5,9,0,0,0.000000,0
5,positive,6,0,2,0,0.000000,0
5,positive,6,1,2,0,0.002045,0
5,positive,6,2,2,0,0.000000,0
5,positive,6,3,2,0,0.808594,1
5,positive,6,4,2,0,0.000000,0
5,positive,6,5,0,0,0.000000,0
5,positive,6,6,2,0,0.000000,0
5,positive,6,7,2,0,0.000000,0
5,positive,6,8,2,0,0.000000,0
5,positive,6,9,2,0,0.000000,0
5,positive,7,0,2,0,0.000000,0
5,positive,7,1,0,0,0.000014,0
5,positive,7,2,2,0,0.000031,0
5,positive,7,3,2,1,1.000000,1
5,positive,7,4,2,1,1.000000,1
5,positive,7,5,2,1,1.000000,1
5,positive,7,6,2,0,0.000000,0
5,positive,7,7,2,0,0.000000,0
5,positive,7,8,2,0,0.000000,0
5,positive,7,9,2,0,0.000000,0
5,positive,8,0,2,0,0.000000,0
5,positive,8,1,2,0,0.000000,0
5,positive,8,2,2,0,0.000002,0
5,positive,8,3,2,0,0.000000,0
5,positive,8,4,2,0,0.000000,0
5,positive,8,5,2,0,0.000000,0
5,positive,8,6,2,0,0.000000,0
5,positive,8,7,2,0,0.000000,0
5,positive,8,8,2,0,0.000000,0
5,positive,8,9,0,0,0.000000,0
5,positive,9,0,2,0,0.000000,0
5,positive,9,1,0,0,0.000000,0
5,positive,9,2,2,0,0.000315,0
5,positive,9,3,2,0,0.000000,0
5,positive,9,4,2,0,0.000000,0
5,positive,9,5,2,0,0.000000,0
5,positive,9,6,2,0,0.000000,0
5,positive,9,7,2,0,0.000000,0
5,positive,9,8,2,0,0.000000,0
5,positive,9,9,2,0,0.000000,0
6,positive,0,0,2,0,0.000000,0
6,positive,0,1,2,0,0.000000,0
6,positive,0,2,2,0,0.000000,0
6,positive,0,3,2,0,0.001869,0
6,positive,0,4,2,0,0.000012,0
6,positive,0,5,2,0,0.000000,0
6,positive,0,6,2,0,0.000000,0
6,positive,0,7,2,0,0.000000,0
6,positive,0,8,2,0,0.000000,0
6,positive,0,9,2,0,0.000000,0
6,positive,1,0,2,0,0.000000,0
6,positive,1,1,2,0,0.000000,0
6,positive,1,2,0,0,0.000000,0
6,positive,1,3,2,0,0.000000,0
6,positive,1,4,2,0,0.000000,0
6,positive,1,5,2,0,0.000000,0
6,positive,1,6,2,0,0.000000,0
6,positive,1,7,0,0,0.000000,0
6,positive,1,8,2,0,0.000000,0
6,positive,1,9,2,0,0.000000,0
6,positive,2,0,0,0,0.000000,0
6,positive,2,1,2,1,1.000000,1
6,positive,2,2,2,0,0.000000,0
6,positive,2,3,0,0,0.000000,0
6,positive,2,4,2,0,0.000000,0
6,positive,2,5,2,0,0.000000,0
6,positive,2,6,2,0,0.000000,0
6,positive,2,7,2,0,0.000000,0
6,positive,2,8,2,0,0.000000,0
6,positive,2,9,2,0,0.000000,0
6,positive,3,0,2,0,0.000000,0
6,positive,3,1,2,1,1.000000,1
6,positive,3,2,2,0,0.000000,0
6,positive,3,3,2,0,0.000000,0
6,positive,3,4,2,0,0.000000,0
6,positive,3,5,2,0,0.000000,0
6,positive,3,6,2,0,0.000000,0
6,positive,3,7,0,0,0.000000,0
6,positive,3,8,2,0,0.000000,0
6,positive,3,9,2,0,0.000000,0
6,positive,4,0,2,0,0.000000,0
6,positive,4,1,2,1,1.000000,1
6,positive,4,2,0,0,0.000000,0
6,positive,4,3,2,0,0.000000,0
6,positive,4,4,2,1,1.000000,1
6,positive,4,5,2,1,1.000000,1
6,positive,4,6,2,1,1.000000,1
6,positive,4,7,2,1,1.000000,1
6,positive,4,8,0,0,0.000000,0
6,positive,4,9,2,0,0.000000,0
6,positive,5,0,0,0,0.000000,0
6,positive,5,1,2,0,0.000002,0
6,positive,5,2,2,0,0.000000,0
6,positive,5,3,0,0,0.000000,0
6,positive,5,4,2,0,0.000017,0
6,positive,5,5,2,0,0.010010,0
6,positive,5,6,2,0,0.019775,0
6,positive,5,7,2,1,1.000000,1
6,positive,5,8,2,0,0.000000,0
6,positive,5,9,2,0,0.000000,0
6,positive,6,0,2,0,0.000000,0
6,positive,6,1,2,1,1.000000,1
6,positive,6,2,2,0,0.000000,0
6,positive,6,3,2,0,0.000000,0
6,positive,6,4,2,0,0.000000,0
6,positive,6,5,2,0,0.000000,0
6,positive,6,6,2,0,0.000000,0
6,positive,6,7,2,1,1.000000,1
6,positive,6,8,0,0,0.000000,0
6,positive,6,9,2,0,0.000000,0
6,positive,7,0,0,0,0.000000,0
6,positive,7,1,2,1,1.000000,1
6,positive,7,2,2,0,0.000001,0
6,positive,7,3,2,0,0.000031,0
6,positive,7,4,2,0,0.000710,0
6,positive,7,5,0,0,0.000000,0
6,positive,7,6,2,0,0.000000,0
6,positive,7,7,0,0,0.000000,0
6,positive,7,8,2,0,0.000000,0
6,positive,7,9,0,0,0.000000,0
6,positive,8,0,0,0,0.000000,0
6,positive,8,1,2,1,1.000000,1
6,positive,8,2,0,0,0.000000,0
6,positive,8,3,2,0,0.000000,0
6,positive,8,4,2,0,0.115723,0
6,positive,8,5,2,0,0.000000,0
6,positive,8,6,0,0,0.000000,0
