# Epoch 114, Stage -2x-2, TotalSamples=10
# Column mapping: sample_idx=SampleID | sample_type=Pos/Neg | fruit_type=Input | gt_label=Code | pred_prob/pred_label=Model
sample_idx,sample_type,y,x,fruit_type,gt_label,pred_prob,pred_label
0,positive,3,33,2,0,0.000000,0
0,positive,3,34,2,0,0.000000,0
0,positive,3,35,2,0,0.000000,0
0,positive,3,36,0,0,0.000000,0
0,positive,3,37,2,0,0.000000,0
0,positive,3,38,2,0,0.000000,0
0,positive,3,39,2,0,0.000000,0
0,positive,3,40,0,0,0.000000,0
0,positive,3,41,2,0,0.000000,0
0,positive,3,42,2,0,0.000000,0
0,positive,3,43,2,0,0.000000,0
0,positive,3,44,0,0,0.000000,0
0,positive,3,45,2,0,0.000000,0
0,positive,3,46,2,0,0.000000,0
0,positive,3,47,2,0,0.000000,0
0,positive,3,48,2,0,0.000000,0
0,positive,3,49,2,0,0.000000,0
0,positive,4,0,2,0,0.000000,0
0,positive,4,1,2,0,0.000000,0
0,positive,4,2,2,0,0.000000,0
0,positive,4,3,0,0,0.000000,0
0,positive,4,4,2,0,0.000000,0
0,positive,4,5,2,0,0.000000,0
0,positive,4,6,2,0,0.000000,0
0,positive,4,7,2,0,0.000000,0
0,positive,4,8,2,0,0.000000,0
0,positive,4,9,2,0,0.000000,0
0,positive,4,10,2,0,0.000000,0
0,positive,4,11,2,0,0.000000,0
0,positive,4,12,2,0,0.000000,0
0,positive,4,13,2,0,0.000000,0
0,positive,4,14,2,0,0.000000,0
0,positive,4,15,0,0,0.000000,0
0,positive,4,16,2,0,0.000000,0
0,positive,4,17,2,0,0.000000,0
0,positive,4,18,2,0,0.000000,0
0,positive,4,19,2,0,0.000000,0
0,positive,4,20,0,0,0.000000,0
0,positive,4,21,2,0,0.000000,0
0,positive,4,22,2,0,0.000000,0
0,positive,4,23,2,0,0.000000,0
0,positive,4,24,2,0,0.000000,0
0,positive,4,25,2,0,0.000000,0
0,positive,4,26,2,0,0.000000,0
0,positive,4,27,2,0,0.000000,0
0,positive,4,28,2,0,0.000000,0
0,positive,4,29,2,0,0.000000,0
0,positive,4,30,2,0,0.000000,0
0,positive,4,31,2,0,0.000000,0
0,positive,4,32,2,0,0.000000,0
0,positive,4,33,2,0,0.000000,0
0,positive,4,34,2,0,0.000000,0
0,positive,4,35,0,0,0.000000,0
0,positive,4,36,2,0,0.000000,0
0,positive,4,37,2,0,0.000000,0
0,positive,4,38,0,0,0.000000,0
0,positive,4,39,2,0,0.000000,0
0,positive,4,40,2,0,0.000000,0
0,positive,4,41,2,0,0.000000,0
0,positive,4,42,2,0,0.000000,0
0,positive,4,43,2,0,0.000000,0
0,positive,4,44,2,0,0.000000,0
0,positive,4,45,2,0,0.000000,0
0,positive,4,46,2,0,0.000000,0
0,positive,4,47,0,0,0.000000,0
0,positive,4,48,2,0,0.000000,0
0,positive,4,49,0,0,0.000000,0
0,positive,5,0,2,0,0.000000,0
0,positive,5,1,2,0,0.000000,0
0,positive,5,2,2,0,0.000000,0
0,positive,5,3,2,0,0.000000,0
0,positive,5,4,2,0,0.000000,0
0,positive,5,5,2,0,0.000000,0
0,positive,5,6,2,0,0.000000,0
0,positive,5,7,2,0,0.000000,0
0,positive,5,8,2,0,0.000000,0
0,positive,5,9,2,0,0.000000,0
0,positive,5,10,2,0,0.000000,0
0,positive,5,11,2,0,0.000000,0
0,positive,5,12,2,0,0.000000,0
0,positive,5,13,0,0,0.000000,0
0,positive,5,14,2,0,0.000000,0
0,positive,5,15,2,0,0.000000,0
0,positive,5,16,2,0,0.000000,0
0,positive,5,17,0,0,0.000000,0
0,positive,5,18,2,0,0.000000,0
0,positive,5,19,2,0,0.000000,0
0,positive,5,20,2,0,0.000000,0
0,positive,5,21,2,0,0.000000,0
0,positive,5,22,0,0,0.000000,0
0,positive,5,23,0,0,0.000000,0
0,positive,5,24,2,0,0.000000,0
0,positive,5,25,2,0,0.000000,0
0,positive,5,26,0,0,0.000000,0
0,positive,5,27,2,0,0.000000,0
0,positive,5,28,2,0,0.000000,0
0,positive,5,29,0,0,0.000000,0
0,positive,5,30,2,0,0.000000,0
0,positive,5,31,2,0,0.000000,0
0,positive,5,32,2,0,0.000000,0
0,positive,5,33,2,0,0.000000,0
0,positive,5,34,2,0,0.000000,0
0,positive,5,35,2,0,0.000000,0
0,positive,5,36,2,0,0.000000,0
0,positive,5,37,2,0,0.000000,0
0,positive,5,38,2,0,0.000000,0
0,positive,5,39,2,0,0.000000,0
0,positive,5,40,2,0,0.000000,0
0,positive,5,41,2,0,0.000000,0
0,positive,5,42,2,0,0.000000,0
0,positive,5,43,2,0,0.000000,0
0,positive,5,44,0,0,0.000000,0
0,positive,5,45,2,0,0.000000,0
0,positive,5,46,2,0,0.000000,0
0,positive,5,47,0,0,0.000000,0
0,positive,5,48,2,0,0.000000,0
0,positive,5,49,2,0,0.000000,0
0,positive,6,0,2,0,0.000000,0
0,positive,6,1,2,0,0.000000,0
0,positive,6,2,2,0,0.000000,0
0,positive,6,3,2,0,0.000000,0
0,positive,6,4,2,0,0.000000,0
0,positive,6,5,2,0,0.000000,0
0,positive,6,6,2,0,0.000000,0
0,positive,6,7,2,0,0.000000,0
0,positive,6,8,0,0,0.000000,0
0,positive,6,9,2,0,0.000000,0
0,positive,6,10,2,0,0.000000,0
0,positive,6,11,2,0,0.000000,0
0,positive,6,12,2,0,0.000000,0
0,positive,6,13,0,0,0.000000,0
0,positive,6,14,0,0,0.000000,0
0,positive,6,15,2,0,0.000000,0
0,positive,6,16,2,0,0.000000,0
0,positive,6,17,2,0,0.000000,0
0,positive,6,18,2,0,0.000000,0
0,positive,6,19,0,0,0.000000,0
0,positive,6,20,0,0,0.000000,0
0,positive,6,21,0,0,0.000000,0
0,positive,6,22,0,0,0.000000,0
0,positive,6,23,2,0,0.000000,0
0,positive,6,24,2,0,0.000000,0
0,positive,6,25,2,0,0.000000,0
0,positive,6,26,2,0,0.000000,0
0,positive,6,27,0,0,0.000000,0
0,positive,6,28,2,0,0.000000,0
0,positive,6,29,2,0,0.000000,0
0,positive,6,30,2,0,0.000000,0
0,positive,6,31,2,0,0.000000,0
0,positive,6,32,2,0,0.000000,0
0,positive,6,33,2,0,0.000000,0
0,positive,6,34,2,0,0.000000,0
0,positive,6,35,2,0,0.000000,0
0,positive,6,36,0,0,0.000000,0
0,positive,6,37,2,0,0.000000,0
0,positive,6,38,2,0,0.000000,0
0,positive,6,39,0,0,0.000000,0
0,positive,6,40,0,0,0.000000,0
0,positive,6,41,0,0,0.000000,0
0,positive,6,42,2,0,0.000000,0
0,positive,6,43,0,0,0.000000,0
0,positive,6,44,2,0,0.000000,0
0,positive,6,45,2,0,0.000000,0
0,positive,6,46,0,0,0.000000,0
0,positive,6,47,2,0,0.000000,0
0,positive,6,48,0,0,0.000000,0
0,positive,6,49,0,0,0.000000,0
0,positive,7,0,0,0,0.000000,0
0,positive,7,1,0,0,0.000000,0
0,positive,7,2,2,0,0.000000,0
0,positive,7,3,2,0,0.000000,0
0,positive,7,4,2,0,0.000000,0
0,positive,7,5,2,0,0.000000,0
0,positive,7,6,0,0,0.000000,0
0,positive,7,7,0,0,0.000000,0
0,positive,7,8,2,0,0.000000,0
0,positive,7,9,2,0,0.000000,0
0,positive,7,10,2,0,0.000000,0
0,positive,7,11,0,0,0.000000,0
0,positive,7,12,0,0,0.000000,0
0,positive,7,13,2,0,0.000000,0
0,positive,7,14,2,0,0.000000,0
0,positive,7,15,2,0,0.000000,0
0,positive,7,16,2,0,0.000000,0
0,positive,7,17,2,0,0.000000,0
0,positive,7,18,2,0,0.000000,0
0,positive,7,19,2,0,0.000000,0
0,positive,7,20,2,0,0.000000,0
0,positive,7,21,2,0,0.000000,0
0,positive,7,22,2,0,0.000000,0
0,positive,7,23,2,0,0.000000,0
0,positive,7,24,2,0,0.000000,0
0,positive,7,25,2,0,0.000000,0
0,positive,7,26,2,0,0.000000,0
0,positive,7,27,0,0,0.000000,0
0,positive,7,28,2,0,0.000000,0
0,positive,7,29,2,0,0.000000,0
0,positive,7,30,2,0,0.000000,0
0,positive,7,31,2,0,0.000000,0
0,positive,7,32,2,0,0.000000,0
0,positive,7,33,0,0,0.000000,0
0,positive,7,34,0,0,0.000000,0
0,positive,7,35,0,0,0.000000,0
0,positive,7,36,2,0,0.000000,0
0,positive,7,37,0,0,0.000000,0
0,positive,7,38,2,0,0.000000,0
0,positive,7,39,2,0,0.000000,0
0,positive,7,40,2,0,0.000000,0
0,positive,7,41,2,0,0.000000,0
0,positive,7,42,2,0,0.000000,0
0,positive,7,43,2,0,0.000000,0
0,positive,7,44,2,0,0.000000,0
0,positive,7,45,2,0,0.000000,0
0,positive,7,46,2,0,0.000000,0
0,positive,7,47,2,0,0.000000,0
0,positive,7,48,2,0,0.000000,0
0,positive,7,49,2,0,0.000000,0
0,positive,8,0,0,0,0.000000,0
0,positive,8,1,2,0,0.000000,0
0,positive,8,2,2,0,0.000000,0
0,positive,8,3,2,0,0.000000,0
0,positive,8,4,0,0,0.000000,0
0,positive,8,5,2,0,0.000000,0
0,positive,8,6,2,0,0.000000,0
0,positive,8,7,0,0,0.000000,0
0,positive,8,8,2,0,0.000000,0
0,positive,8,9,2,0,0.000000,0
0,positive,8,10,0,0,0.000000,0
0,positive,8,11,2,0,0.000000,0
0,positive,8,12,2,0,0.000000,0
0,positive,8,13,2,0,0.000000,0
0,positive,8,14,2,0,0.000000,0
0,positive,8,15,2,0,0.000000,0
0,positive,8,16,0,0,0.000000,0
0,positive,8,17,0,0,0.000000,0
0,positive,8,18,2,0,0.000000,0
0,positive,8,19,2,0,0.000000,0
0,positive,8,20,2,0,0.000000,0
0,positive,8,21,2,0,0.000000,0
0,positive,8,22,2,0,0.000000,0
0,positive,8,23,2,0,0.000000,0
0,positive,8,24,2,0,0.000000,0
0,positive,8,25,2,0,0.000000,0
0,positive,8,26,2,0,0.000000,0
0,positive,8,27,2,0,0.000000,0
0,positive,8,28,0,0,0.000000,0
0,positive,8,29,2,0,0.000000,0
0,positive,8,30,2,0,0.000000,0
0,positive,8,31,2,0,0.000000,0
0,positive,8,32,2,0,0.000000,0
0,positive,8,33,2,0,0.000000,0
0,positive,8,34,2,0,0.000000,0
0,positive,8,35,2,0,0.000000,0
0,positive,8,36,2,0,0.000000,0
0,positive,8,37,0,0,0.000000,0
0,positive,8,38,2,0,0.000000,0
0,positive,8,39,0,0,0.000000,0
0,positive,8,40,2,0,0.000000,0
0,positive,8,41,2,0,0.000000,0
0,positive,8,42,2,0,0.000000,0
0,positive,8,43,2,0,0.000000,0
0,positive,8,44,2,0,0.000000,0
0,positive,8,45,2,0,0.000000,0
0,positive,8,46,0,0,0.000000,0
0,positive,8,47,2,0,0.000000,0
0,positive,8,48,2,0,0.000000,0
0,positive,8,49,2,0,0.000000,0
0,positive,9,0,2,0,0.000000,0
0,positive,9,1,0,0,0.000000,0
0,positive,9,2,0,0,0.000000,0
0,positive,9,3,0,0,0.000000,0
0,positive,9,4,2,0,0.000000,0
0,positive,9,5,2,0,0.000000,0
0,positive,9,6,2,0,0.000000,0
0,positive,9,7,2,0,0.000000,0
0,positive,9,8,2,0,0.000000,0
0,positive,9,9,2,0,0.000000,0
0,positive,9,10,2,0,0.000000,0
0,positive,9,11,2,0,0.000000,0
0,positive,9,12,2,0,0.000000,0
0,positive,9,13,2,0,0.000000,0
0,positive,9,14,2,0,0.000000,0
0,positive,9,15,2,0,0.000000,0
0,positive,9,16,2,0,0.000000,0
0,positive,9,17,2,0,0.000000,0
0,positive,9,18,2,0,0.000000,0
0,positive,9,19,2,0,0.000000,0
0,positive,9,20,2,0,0.000000,0
0,positive,9,21,0,0,0.000000,0
0,positive,9,22,2,0,0.000000,0
0,positive,9,23,2,0,0.000000,0
0,positive,9,24,2,0,0.000000,0
0,positive,9,25,2,0,0.000000,0
0,positive,9,26,2,0,0.000000,0
0,positive,9,27,0,0,0.000000,0
0,positive,9,28,2,0,0.000000,0
0,positive,9,29,2,0,0.000000,0
0,positive,9,30,2,0,0.000000,0
0,positive,9,31,2,0,0.000000,0
0,positive,9,32,0,0,0.000000,0
0,positive,9,33,2,0,0.000000,0
0,positive,9,34,2,0,0.000000,0
0,positive,9,35,2,0,0.000000,0
0,positive,9,36,2,0,0.000000,0
0,positive,9,37,0,0,0.000000,0
0,positive,9,38,0,0,0.000000,0
0,positive,9,39,2,0,0.000000,0
0,positive,9,40,0,0,0.000000,0
0,positive,9,41,0,0,0.000000,0
0,positive,9,42,2,0,0.000000,0
0,positive,9,43,2,0,0.000000,0
0,positive,9,44,2,0,0.000000,0
0,positive,9,45,2,0,0.000000,0
0,positive,9,46,2,0,0.000000,0
0,positive,9,47,2,0,0.000000,0
0,positive,9,48,2,0,0.000000,0
0,positive,9,49,2,0,0.000000,0
0,positive,10,0,2,0,0.000000,0
0,positive,10,1,2,0,0.000000,0
0,positive,10,2,0,0,0.000000,0
0,positive,10,3,2,0,0.000000,0
0,positive,10,4,0,0,0.000000,0
0,positive,10,5,0,0,0.000000,0
0,positive,10,6,2,0,0.000000,0
0,positive,10,7,0,0,0.000000,0
0,positive,10,8,2,0,0.000000,0
0,positive,10,9,2,0,0.000000,0
0,positive,10,10,2,0,0.000000,0
0,positive,10,11,2,0,0.000000,0
0,positive,10,12,2,0,0.000000,0
0,positive,10,13,2,0,0.000000,0
0,positive,10,14,2,0,0.000000,0
0,positive,10,15,2,0,0.000000,0
0,positive,10,16,0,0,0.000000,0
0,positive,10,17,2,0,0.000000,0
0,positive,10,18,0,0,0.000000,0
0,positive,10,19,0,0,0.000000,0
0,positive,10,20,2,0,0.000000,0
0,positive,10,21,2,0,0.000000,0
0,positive,10,22,2,0,0.000000,0
0,positive,10,23,2,0,0.000000,0
0,positive,10,24,2,0,0.000000,0
0,positive,10,25,2,0,0.000000,0
0,positive,10,26,2,0,0.000000,0
0,positive,10,27,2,0,0.000000,0
0,positive,10,28,2,0,0.000000,0
0,positive,10,29,2,0,0.000000,0
0,positive,10,30,0,0,0.000000,0
0,positive,10,31,0,0,0.000000,0
0,positive,10,32,2,0,0.000000,0
0,positive,10,33,2,0,0.000000,0
0,positive,10,34,2,0,0.000000,0
0,positive,10,35,2,0,0.000000,0
0,positive,10,36,2,0,0.000000,0
0,positive,10,37,2,0,0.000000,0
0,positive,10,38,2,0,0.000000,0
0,positive,10,39,2,0,0.000000,0
0,positive,10,40,2,0,0.000000,0
0,positive,10,41,2,0,0.000000,0
0,positive,10,42,2,0,0.000000,0
0,positive,10,43,2,0,0.000000,0
0,positive,10,44,2,0,0.000000,0
0,positive,10,45,2,0,0.000000,0
0,positive,10,46,2,0,0.000000,0
0,positive,10,47,2,0,0.000000,0
0,positive,10,48,0,0,0.000000,0
0,positive,10,49,2,0,0.000000,0
0,positive,11,0,2,0,0.000000,0
0,positive,11,1,2,0,0.000000,0
0,positive,11,2,2,0,0.000000,0
0,positive,11,3,2,0,0.000000,0
0,positive,11,4,0,0,0.000000,0
0,positive,11,5,2,0,0.000000,0
0,positive,11,6,2,0,0.000000,0
0,positive,11,7,2,0,0.000000,0
0,positive,11,8,2,0,0.000000,0
0,positive,11,9,2,0,0.000000,0
0,positive,11,10,2,0,0.000000,0
0,positive,11,11,2,0,0.000000,0
0,positive,11,12,2,0,0.000000,0
0,positive,11,13,2,0,0.000000,0
0,positive,11,14,2,0,0.000000,0
0,positive,11,15,2,0,0.000000,0
0,positive,11,16,2,0,0.000000,0
0,positive,11,17,2,0,0.000000,0
0,positive,11,18,2,0,0.000000,0
0,positive,11,19,2,0,0.000000,0
0,positive,11,20,2,0,0.000000,0
0,positive,11,21,0,0,0.000000,0
0,positive,11,22,2,0,0.000000,0
0,positive,11,23,2,0,0.000000,0
0,positive,11,24,2,0,0.000000,0
0,positive,11,25,2,0,0.000000,0
0,positive,11,26,2,0,0.000000,0
0,positive,11,27,2,0,0.000000,0
0,positive,11,28,2,0,0.000000,0
0,positive,11,29,2,0,0.000000,0
0,positive,11,30,2,0,0.000000,0
0,positive,11,31,0,0,0.000000,0
0,positive,11,32,2,0,0.000000,0
0,positive,11,33,2,0,0.000000,0
0,positive,11,34,2,0,0.000000,0
0,positive,11,35,0,0,0.000000,0
0,positive,11,36,2,0,0.000000,0
0,positive,11,37,2,0,0.000000,0
0,positive,11,38,2,0,0.000000,0
0,positive,11,39,2,0,0.000000,0
0,positive,11,40,0,0,0.000000,0
0,positive,11,41,2,0,0.000000,0
0,positive,11,42,2,0,0.000000,0
0,positive,11,43,2,0,0.000000,0
0,positive,11,44,2,0,0.000000,0
0,positive,11,45,2,0,0.000000,0
0,positive,11,46,2,0,0.000000,0
0,positive,11,47,2,0,0.000000,0
0,positive,11,48,2,0,0.000000,0
0,positive,11,49,2,0,0.000000,0
0,positive,12,0,2,0,0.000000,0
0,positive,12,1,2,0,0.000000,0
0,positive,12,2,2,0,0.000000,0
0,positive,12,3,2,0,0.000000,0
0,positive,12,4,2,0,0.000000,0
0,positive,12,5,2,0,0.000000,0
0,positive,12,6,2,0,0.000000,0
0,positive,12,7,2,0,0.000000,0
0,positive,12,8,2,0,0.000000,0
0,positive,12,9,2,0,0.000000,0
0,positive,12,10,2,0,0.000000,0
0,positive,12,11,0,0,0.000000,0
0,positive,12,12,2,0,0.000000,0
0,positive,12,13,2,0,0.000000,0
0,positive,12,14,2,0,0.000000,0
0,positive,12,15,2,0,0.000000,0
0,positive,12,16,2,0,0.000000,0
0,positive,12,17,2,0,0.000000,0
0,positive,12,18,2,0,0.000000,0
0,positive,12,19,2,0,0.000000,0
0,positive,12,20,2,0,0.000000,0
0,positive,12,21,0,0,0.000000,0
0,positive,12,22,2,0,0.000000,0
0,positive,12,23,2,0,0.000000,0
0,positive,12,24,0,0,0.000000,0
0,positive,12,25,2,0,0.000000,0
0,positive,12,26,2,0,0.000000,0
0,positive,12,27,2,0,0.000000,0
0,positive,12,28,2,0,0.000000,0
0,positive,12,29,0,0,0.000000,0
0,positive,12,30,2,0,0.000000,0
0,positive,12,31,2,0,0.000000,0
0,positive,12,32,2,0,0.000000,0
0,positive,12,33,0,0,0.000000,0
0,positive,12,34,2,0,0.000000,0
0,positive,12,35,2,0,0.000000,0
0,positive,12,36,0,0,0.000000,0
0,positive,12,37,2,0,0.000000,0
0,positive,12,38,2,0,0.000000,0
0,positive,12,39,2,0,0.000000,0
0,positive,12,40,2,0,0.000000,0
0,positive,12,41,2,0,0.000000,0
0,positive,12,42,2,0,0.000000,0
0,positive,12,43,2,0,0.000000,0
0,positive,12,44,2,0,0.000000,0
0,positive,12,45,2,0,0.000000,0
0,positive,12,46,2,0,0.000000,0
0,positive,12,47,2,0,0.000000,0
0,positive,12,48,2,0,0.000000,0
0,positive,12,49,2,0,0.000000,0
0,positive,13,0,2,0,0.000000,0
0,positive,13,1,2,0,0.000000,0
0,positive,13,2,2,0,0.000000,0
0,positive,13,3,2,0,0.000000,0
0,positive,13,4,2,0,0.000000,0
0,positive,13,5,2,0,0.000000,0
0,positive,13,6,2,0,0.000000,0
0,positive,13,7,0,0,0.000000,0
0,positive,13,8,2,0,0.000000,0
0,positive,13,9,2,0,0.000000,0
0,positive,13,10,2,0,0.000000,0
0,positive,13,11,2,0,0.000000,0
0,positive,13,12,2,0,0.000000,0
0,positive,13,13,2,0,0.000000,0
0,positive,13,14,0,0,0.000000,0
0,positive,13,15,2,0,0.000000,0
0,positive,13,16,2,0,0.000000,0
0,positive,13,17,0,0,0.000000,0
0,positive,13,18,2,0,0.000000,0
0,positive,13,19,2,0,0.000000,0
0,positive,13,20,2,0,0.000000,0
0,positive,13,21,2,0,0.000000,0
0,positive,13,22,2,0,0.000000,0
0,positive,13,23,0,0,0.000000,0
0,positive,13,24,2,0,0.000000,0
0,positive,13,25,2,0,0.000000,0
0,positive,13,26,0,0,0.000000,0
0,positive,13,27,2,0,0.000000,0
0,positive,13,28,0,0,0.000000,0
0,positive,13,29,2,0,0.000000,0
0,positive,13,30,2,0,0.000000,0
0,positive,13,31,0,0,0.000000,0
0,positive,13,32,2,0,0.000000,0
0,positive,13,33,2,0,0.000000,0
0,positive,13,34,0,0,0.000000,0
0,positive,13,35,2,0,0.000000,0
0,positive,13,36,2,0,0.000000,0
